J09 K08 Terem,42,31,15,39,127,19,20,.,.,33,5,121,39,160,492,205,308,128,Somogy county,J09 K08 Terem
J07 K06 Tiborszállás,67,40,20,79,206,26,42,7,4,53,7,180,79,259,746,281,288,108,Somogy county,J07 K06 Tiborszállás
J10 K10 Timár,66,56,52,120,294,69,22,15,14,51,5,225,120,345,1119,480,324,139,Somogy county,J10 K10 Timár
J12 K11 Tiszaadony,38,23,21,53,135,28,17,18,4,39,6,121,53,174,543,234,312,134,Somogy county,J12 K11 Tiszaadony
J03 K03 Tiszabecs,83,54,21,109,267,50,25,8,5,38,4,196,109,305,887,315,291,103,Somogy county,J03 K03 Tiszabecs
J04 K04 Tiszabercel,112,74,53,187,426,80,56,22,7,85,12,324,187,511,1522,585,298,114,Somogy county,J04 K04 Tiszabercel
J13 K12 Tiszabezdéd,109,103,70,135,417,66,52,21,13,86,7,368,135,503,1628,708,324,141,Somogy county,J13 K12 Tiszabezdéd
J03 K03 Tiszacsécse,9,6,11,24,50,10,5,.,.,6,.,32,24,56,179,73,320,130,Somogy county,J03 K03 Tiszacsécse
J11 K10 Tiszadada,126,77,78,208,489,109,56,31,20,107,20,388,208,596,1842,757,309,127,Somogy county,J11 K10 Tiszadada
J11 K10 Tiszadob,153,104,100,256,613,131,70,47,23,140,16,497,256,753,2319,953,308,127,Somogy county,J11 K10 Tiszadob
J11 K10 Tiszaeszlár,124,114,107,205,550,118,68,19,19,106,12,451,205,656,2141,935,326,143,Somogy county,J11 K10 Tiszaeszlár
J06 K05 Tiszakanyár,66,76,74,145,361,65,28,13,15,56,3,272,145,417,1395,617,335,148,Somogy county,J06 K05 Tiszakanyár
J12 K11 Tiszakerecseny,63,50,28,102,243,51,29,4,3,36,5,177,102,279,835,313,299,112,Somogy county,J12 K11 Tiszakerecseny
J03 K03 Tiszakóród,42,37,22,59,160,26,16,7,7,30,5,131,59,190,601,251,316,132,Somogy county,J03 K03 Tiszakóród
J13 K12 Tiszamogyorós,33,27,23,74,157,32,17,8,7,32,6,115,74,189,572,226,303,120,Somogy county,J13 K12 Tiszamogyorós
J10 K10 Tiszanagyfalu,81,87,54,178,400,69,50,28,12,90,11,312,178,490,1479,589,302,120,Somogy county,J10 K10 Tiszanagyfalu
J05 K04 Tiszarád,16,31,28,36,111,39,20,6,6,32,3,107,36,143,498,244,348,171,Somogy county,J05 K04 Tiszarád
J12 K11 Tiszaszalka,52,30,12,100,194,21,36,11,4,51,6,145,100,245,659,220,269,90,Somogy county,J12 K11 Tiszaszalka
J13 K12 Tiszaszentmárton,62,49,38,120,269,36,27,15,6,48,11,197,120,317,965,379,304,120,Somogy county,J13 K12 Tiszaszentmárton
J04 K04 Tiszatelek,94,84,33,121,332,48,44,16,5,65,4,276,121,397,1190,461,300,116,Somogy county,J04 K04 Tiszatelek
J12 K11 Tiszavid,31,22,26,43,122,40,8,5,4,17,.,96,43,139,465,204,335,147,Somogy county,J12 K11 Tiszavid
J03 K03 Tisztaberek,35,41,19,44,139,50,14,15,7,36,6,131,44,175,566,252,323,144,Somogy county,J03 K03 Tisztaberek
J03 K11 Tivadar,13,.,.,19,44,8,4,.,.,5,.,30,19,49,139,46,284,94,Somogy county,J03 K11 Tivadar
J06 K05 Tornyospálca,166,123,85,223,597,76,74,30,10,114,21,488,223,711,2204,896,310,126,Somogy county,J06 K05 Tornyospálca
J03 K03 Tunyogmatolcs,155,111,47,211,524,91,88,40,26,154,26,467,211,678,2005,803,296,118,Somogy county,J03 K03 Tunyogmatolcs
J03 K03 Túristvándi,55,23,20,59,157,35,14,9,5,28,7,126,59,185,563,221,304,119,Somogy county,J03 K03 Túristvándi
J03 K03 Túrricse,30,50,18,66,164,31,15,.,.,17,4,115,66,181,567,222,313,123,Somogy county,J03 K03 Túrricse
J13 K12 Tuzsér,169,147,165,262,743,176,71,34,17,122,9,603,262,865,2920,1312,338,152,Somogy county,J13 K12 Tuzsér
J02 K02 Tyukod,118,96,56,219,489,73,49,13,9,71,9,341,219,560,1671,622,298,111,Somogy county,J02 K02 Tyukod
J06 K05 Újdombrád,40,34,25,46,145,15,19,15,9,43,10,142,46,188,602,269,320,143,Somogy county,J06 K05 Újdombrád
J06 K05 Újkenéz,39,44,40,80,203,29,23,15,12,50,9,173,80,253,832,376,329,149,Somogy county,J06 K05 Újkenéz
J02 K02 Ura,43,27,12,62,144,21,21,9,.,30,.,112,62,174,500,182,287,105,Somogy county,J02 K02 Ura
J03 K03 Uszka,20,14,30,20,84,27,11,.,.,15,.,79,20,99,365,182,369,184,Somogy county,J03 K03 Uszka
J07 K06 Vállaj,68,39,14,91,212,22,28,14,4,46,.,167,91,258,735,265,285,103,Somogy county,J07 K06 Vállaj
J12 K11 Vámosatya,42,27,11,48,128,22,27,.,.,33,9,113,48,161,468,179,291,111,Somogy county,J12 K11 Vámosatya
J03 K03 Vámosoroszi,38,19,10,50,117,15,10,6,3,19,.,86,50,136,397,144,292,106,Somogy county,J03 K03 Vámosoroszi
J05 K04 Vasmegyer,91,74,63,136,364,67,45,23,15,83,6,311,136,447,1437,626,321,140,Somogy county,J05 K04 Vasmegyer
J03 K03 Zajta,18,17,15,43,93,13,9,.,.,11,0,61,43,104,326,129,313,124,Somogy county,J03 K03 Zajta
J03 K03 Zsarolyán,19,21,13,40,93,12,4,.,.,8,0,61,40,101,314,120,311,119,Somogy county,J03 K03 Zsarolyán
J13 K12 Zsurk,48,30,19,66,163,21,27,5,7,39,6,136,66,202,595,230,295,114,Somogy county,J13 K12 Zsurk
County total,34652,27201,14005,49479,125337,18534,16515,7461,2945,26921,3112,102779,49479,152258,458017,180422,301,118,Somogy county,County total
Towns of county right,4580,3041,879,7167,15667,3088,2986,1207,292,4485,523,12985,7167,20152,55888,20069,277,100,Szabolcs-Szatmár-Bereg county,Towns of county right
Other towns,13197,8674,3509,19801,45181,8535,6917,2983,1040,10940,1445,36320,19801,56121,160323,59021,286,105,Szabolcs-Szatmár-Bereg county,Other towns
Towns together,17777,11715,4388,26968,60848,11623,9903,4190,1332,15425,1968,49305,26968,76273,216211,79090,283,104,Szabolcs-Szatmár-Bereg county,Towns together
Villages,6925,4846,2874,10733,25378,5687,3401,1420,672,5493,825,20138,10733,30871,91696,35447,297,115,Szabolcs-Szatmár-Bereg county,Villages
County total,24702,16561,7262,37701,86226,17310,13304,5610,2004,20918,2793,69443,37701,107144,307907,114537,287,107,Szabolcs-Szatmár-Bereg county,County total
Districts,,,,,,,,,,,,,,,,,,,Szabolcs-Szatmár-Bereg county,Districts
J01 Jászapáti,1990,1479,871,3071,7411,1571,995,394,201,1590,232,5930,3071,9001,26960,10548,300,117,Szabolcs-Szatmár-Bereg county,J01 Jászapáti
J02 Jászberényi,3533,2488,797,5118,11936,2131,1735,630,199,2564,341,9382,5118,14500,41326,14890,285,103,Szabolcs-Szatmár-Bereg county,J02 Jászberényi
J03 Karcagi,2678,1761,993,3957,9389,1775,1435,682,276,2393,309,7825,3957,11782,34594,13423,294,114,Szabolcs-Szatmár-Bereg county,J03 Karcagi
J04 Kunhegyesi,1159,737,603,1846,4345,1101,573,277,146,996,128,3495,1846,5341,16214,6528,304,122,Szabolcs-Szatmár-Bereg county,J04 Kunhegyesi
J05 Kunszentmártoni,2394,1378,691,3668,8131,1853,1119,488,209,1816,253,6279,3668,9947,28445,10367,286,104,Szabolcs-Szatmár-Bereg county,J05 Kunszentmártoni
J06 Mezõtúri,1812,1159,433,2869,6273,1349,1088,449,142,1679,228,5083,2869,7952,22258,8033,280,101,Szabolcs-Szatmár-Bereg county,J06 Mezõtúri
J07 Szolnoki,7522,5222,1729,11756,26229,5160,4426,1800,513,6739,883,21212,11756,32968,92817,33620,282,102,Szabolcs-Szatmár-Bereg county,J07 Szolnoki
J08 Tiszafüredi,1242,774,345,2096,4457,767,652,282,75,1009,122,3370,2096,5466,15403,5480,282,100,Szabolcs-Szatmár-Bereg county,J08 Tiszafüredi
J09 Törökszentmiklósi,2372,1563,800,3320,8055,1603,1281,608,243,2132,297,6867,3320,10187,29890,11648,293,114,Szabolcs-Szatmár-Bereg county,J09 Törökszentmiklósi
Statistical micro-regions,,,,,,,,,,,,,,,,,,,Szabolcs-Szatmár-Bereg county,Statistical micro-regions
K01 Jászberényi,5523,3967,1668,8189,19347,3702,2730,1024,400,4154,573,15312,8189,23501,68286,25438,291,108,Szabolcs-Szatmár-Bereg county,K01 Jászberényi
K02 Karcagi,2678,1761,993,3957,9389,1775,1435,682,276,2393,309,7825,3957,11782,34594,13423,294,114,Szabolcs-Szatmár-Bereg county,K02 Karcagi
K03 Kunszentmártoni,2394,1378,691,3668,8131,1853,1119,488,209,1816,253,6279,3668,9947,28445,10367,286,104,Szabolcs-Szatmár-Bereg county,K03 Kunszentmártoni
K04 Mezõtúri,1812,1159,433,2869,6273,1349,1088,449,142,1679,228,5083,2869,7952,22258,8033,280,101,Szabolcs-Szatmár-Bereg county,K04 Mezõtúri
K05 Szolnoki,7522,5222,1729,11756,26229,5160,4426,1800,513,6739,883,21212,11756,32968,92817,33620,282,102,Szabolcs-Szatmár-Bereg county,K05 Szolnoki
K06 Tiszafüredi,2345,1450,771,3841,8407,1692,1208,545,201,1954,243,6520,3841,10361,29770,11002,287,106,Szabolcs-Szatmár-Bereg county,K06 Tiszafüredi
K07 Törökszentmiklósi,2428,1624,977,3421,8450,1779,1298,622,263,2183,304,7212,3421,10633,31737,12654,298,119,Szabolcs-Szatmár-Bereg county,K07 Törökszentmiklósi
Size-groups of population,,,,,,,,,,,,,,,,,,,Szabolcs-Szatmár-Bereg county,Size-groups of population
Towns,,,,,,,,,,,,,,,,,,,Szabolcs-Szatmár-Bereg county,Towns
Together,17777,11715,4388,26968,60848,11623,9903,4190,1332,15425,1968,49305,26968,76273,216211,79090,283,104,Szabolcs-Szatmár-Bereg county,Together
Villages,,,,,,,,,,,,,,,,,,,Szabolcs-Szatmár-Bereg county,Villages
  199 and less,5,7,10,14,36,12,2,2,2,6,2,28,14,42,144,66,343,157,Szabolcs-Szatmár-Bereg county,  199 and less
Together,6925,4846,2874,10733,25378,5687,3401,1420,672,5493,825,20138,10733,30871,91696,35447,297,115,Szabolcs-Szatmár-Bereg county,Together
Total,24702,16561,7262,37701,86226,17310,13304,5610,2004,20918,2793,69443,37701,107144,307907,114537,287,107,Szabolcs-Szatmár-Bereg county,Total
Of which:,,,,,,,,,,,,,,,,,,,Szabolcs-Szatmár-Bereg county,Of which:
Data of localities,,,,,,,,,,,,,,,,,,,Szabolcs-Szatmár-Bereg county,Data of localities
County seat,,,,,,,,,,,,,,,,,,,Szabolcs-Szatmár-Bereg county,County seat
J07 K05 Szolnok,4580,3041,879,7167,15667,3088,2986,1207,292,4485,523,12985,7167,20152,55888,20069,277,100,Szabolcs-Szatmár-Bereg county,J07 K05 Szolnok
Other towns,,,,,,,,,,,,,,,,,,,Szabolcs-Szatmár-Bereg county,Other towns
J04 K06 Abádszalók,287,131,62,426,906,177,167,74,30,271,37,751,426,1177,3256,1173,277,100,Szabolcs-Szatmár-Bereg county,J04 K06 Abádszalók
J01 K01 Jászapáti,542,386,230,826,1984,385,264,107,54,425,63,1583,826,2409,7214,2821,299,117,Szabolcs-Szatmár-Bereg county,J01 K01 Jászapáti
J02 K01 Jászárokszállás,560,380,118,788,1846,294,305,98,29,432,52,1490,788,2278,6443,2319,283,102,Szabolcs-Szatmár-Bereg county,J02 K01 Jászárokszállás
J02 K01 Jászberény,1911,1325,347,2738,6321,1072,920,356,87,1363,178,4946,2738,7684,21648,7643,282,99,Szabolcs-Szatmár-Bereg county,J02 K01 Jászberény
J02 K01 Jászfényszaru,381,294,91,591,1357,257,164,63,23,250,35,1016,591,1607,4612,1648,287,103,Szabolcs-Szatmár-Bereg county,J02 K01 Jászfényszaru
J01 K01 Jászkisér,309,236,190,519,1254,289,147,65,28,240,37,975,519,1494,4595,1847,308,124,Szabolcs-Szatmár-Bereg county,J01 K01 Jászkisér
J03 K02 Karcag,1316,883,426,1908,4533,891,676,319,134,1129,132,3754,1908,5662,16526,6331,292,112,Szabolcs-Szatmár-Bereg county,J03 K02 Karcag
J03 K02 Kenderes,270,177,118,460,1025,198,155,81,23,259,24,824,460,1284,3753,1444,292,112,Szabolcs-Szatmár-Bereg county,J03 K02 Kenderes
J03 K02 Kisújszállás,754,481,229,1051,2515,373,375,179,60,614,88,2078,1051,3129,9086,3442,290,110,Szabolcs-Szatmár-Bereg county,J03 K02 Kisújszállás
J04 K06 Kunhegyes,516,294,132,772,1714,348,243,129,59,431,55,1373,772,2145,6124,2265,286,106,Szabolcs-Szatmár-Bereg county,J04 K06 Kunhegyes
J05 K03 Kunszentmárton,655,313,129,929,2026,391,298,113,41,452,71,1549,929,2478,6906,2402,279,97,Szabolcs-Szatmár-Bereg county,J05 K03 Kunszentmárton
J07 K05 Martfû,491,304,62,721,1578,237,250,102,17,369,50,1226,721,1947,5331,1806,274,93,Szabolcs-Szatmár-Bereg county,J07 K05 Martfû
J06 K04 Mezõtúr,1110,661,258,1771,3800,849,706,279,101,1086,137,3115,1771,4886,13602,4916,278,101,Szabolcs-Szatmár-Bereg county,J06 K04 Mezõtúr
J07 K05 Rákóczifalva,354,281,91,548,1274,255,199,73,24,296,37,1022,548,1570,4476,1632,285,104,Szabolcs-Szatmár-Bereg county,J07 K05 Rákóczifalva
J05 K03 Tiszaföldvár,694,481,220,1113,2508,555,324,168,72,564,72,1959,1113,3072,8869,3289,289,107,Szabolcs-Szatmár-Bereg county,J05 K03 Tiszaföldvár
J08 K06 Tiszafüred,729,471,155,1249,2604,391,417,175,38,630,75,1985,1249,3234,8945,3107,277,96,Szabolcs-Szatmár-Bereg county,J08 K06 Tiszafüred
J09 K07 Törökszentmiklós,1371,873,382,1940,4566,887,796,380,145,1321,176,3947,1940,5887,16922,6469,287,110,Szabolcs-Szatmár-Bereg county,J09 K07 Törökszentmiklós
J06 K04 Túrkeve,593,417,142,889,2041,418,325,148,34,507,76,1659,889,2548,7204,2615,283,103,Szabolcs-Szatmár-Bereg county,J06 K04 Túrkeve
J07 K05 Újszász,354,286,127,562,1329,268,186,74,41,301,50,1068,562,1630,4811,1852,295,114,Szabolcs-Szatmár-Bereg county,J07 K05 Újszász
Villages,,,,,,,,,,,,,,,,,,,Szabolcs-Szatmár-Bereg county,Villages
J01 K01 Alattyán,100,113,67,174,454,99,60,26,17,103,17,383,174,557,1745,734,313,132,Szabolcs-Szatmár-Bereg county,J01 K01 Alattyán
J03 K02 Berekfürdõ,61,26,11,137,235,36,34,8,5,47,7,145,137,282,734,217,260,77,Szabolcs-Szatmár-Bereg county,J03 K02 Berekfürdõ
J07 K05 Besenyszög,224,200,61,339,824,126,102,33,9,144,29,629,339,968,2809,1017,290,105,Szabolcs-Szatmár-Bereg county,J07 K05 Besenyszög
J05 K03 Cibakháza,271,159,101,361,892,281,143,71,36,250,32,781,361,1142,3400,1366,298,120,Szabolcs-Szatmár-Bereg county,J05 K03 Cibakháza
J07 K05 Csataszög,12,15,10,29,66,15,7,3,4,14,5,51,29,80,247,101,309,126,Szabolcs-Szatmár-Bereg county,J07 K05 Csataszög
J05 K03 Csépa,72,55,37,176,340,84,59,19,12,90,11,254,176,430,1229,459,286,107,Szabolcs-Szatmár-Bereg county,J05 K03 Csépa
J05 K03 Cserkeszõlõ,192,81,27,248,548,112,67,29,8,104,15,404,248,652,1797,597,276,92,Szabolcs-Szatmár-Bereg county,J05 K03 Cserkeszõlõ
J09 K07 Fegyvernek,376,293,192,561,1422,247,181,90,48,319,52,1180,561,1741,5367,2204,308,127,Szabolcs-Szatmár-Bereg county,J09 K07 Fegyvernek
J07 K05 Hunyadfalva,5,7,10,14,36,12,.,.,.,6,.,28,14,42,144,66,343,157,Szabolcs-Szatmár-Bereg county,J07 K05 Hunyadfalva
J01 K01 Jánoshida,141,119,64,243,567,100,81,23,16,120,11,444,243,687,2037,783,297,114,Szabolcs-Szatmár-Bereg county,J01 K01 Jánoshida
J02 K01 Jászágó,47,30,12,84,173,27,25,5,5,35,5,124,84,208,576,195,277,94,Szabolcs-Szatmár-Bereg county,J02 K01 Jászágó
J01 K01 Jászalsószentgyörgy,238,187,69,322,816,124,96,52,17,165,26,659,322,981,2906,1109,296,113,Szabolcs-Szatmár-Bereg county,J01 K01 Jászalsószentgyörgy
J02 K01 Jászboldogháza,130,78,29,146,383,46,61,22,8,91,13,328,146,474,1364,507,288,107,Szabolcs-Szatmár-Bereg county,J02 K01 Jászboldogháza
J01 K01 Jászdózsa,118,100,48,209,475,105,74,25,7,106,16,372,209,581,1676,620,288,107,Szabolcs-Szatmár-Bereg county,J01 K01 Jászdózsa
J02 K01 Jászfelsõszentgyörgy,103,79,68,193,443,110,55,15,13,83,11,333,193,526,1611,642,306,122,Szabolcs-Szatmár-Bereg county,J02 K01 Jászfelsõszentgyörgy
J01 K01 Jászivány,31,15,3,43,92,22,.,.,.,19,.,68,43,111,305,102,275,92,Szabolcs-Szatmár-Bereg county,J01 K01 Jászivány
J02 K01 Jászjákóhalma,181,153,64,272,670,150,106,35,14,155,23,553,272,825,2431,936,295,113,Szabolcs-Szatmár-Bereg county,J02 K01 Jászjákóhalma
J01 K01 Jászladány,330,232,174,439,1175,334,169,66,52,287,42,1023,439,1462,4558,1921,312,131,Szabolcs-Szatmár-Bereg county,J01 K01 Jászladány
J01 K01 Jászszentandrás,181,91,26,296,594,113,92,25,8,125,16,423,296,719,1924,611,268,85,Szabolcs-Szatmár-Bereg county,J01 K01 Jászszentandrás
J02 K01 Jásztelek,107,75,40,153,375,111,42,20,13,75,11,297,153,450,1363,538,303,120,Szabolcs-Szatmár-Bereg county,J02 K01 Jásztelek
J09 K07 Kengyel,264,167,79,341,851,184,113,55,14,182,20,692,341,1033,3030,1146,293,111,Szabolcs-Szatmár-Bereg county,J09 K07 Kengyel
J06 K04 Kétpó,42,43,7,74,166,42,22,.,.,32,8,124,74,198,557,193,281,97,Szabolcs-Szatmár-Bereg county,J06 K04 Kétpó
J07 K05 Kõtelek,102,62,34,187,385,79,46,16,6,68,13,266,187,453,1290,452,285,100,Szabolcs-Szatmár-Bereg county,J07 K05 Kõtelek
J09 K07 Kuncsorba,49,25,6,58,138,30,26,11,4,41,5,121,58,179,498,181,278,101,Szabolcs-Szatmár-Bereg county,J09 K07 Kuncsorba
J03 K02 Kunmadaras,277,194,209,401,1081,277,195,95,54,344,58,1024,401,1425,4495,1989,315,140,Szabolcs-Szatmár-Bereg county,J03 K02 Kunmadaras
J06 K04 Mesterszállás,48,25,15,90,178,27,28,12,5,45,7,133,90,223,616,215,276,96,Szabolcs-Szatmár-Bereg county,J06 K04 Mesterszállás
J06 K04 Mezõhék,19,13,11,45,88,13,.,.,.,9,.,52,45,97,279,94,288,97,Szabolcs-Szatmár-Bereg county,J06 K04 Mezõhék
J08 K06 Nagyiván,54,51,27,139,271,48,35,13,5,53,10,185,139,324,926,331,286,102,Szabolcs-Szatmár-Bereg county,J08 K06 Nagyiván
J07 K05 Nagykörû,89,63,42,174,368,87,52,12,7,71,10,265,174,439,1265,458,288,104,Szabolcs-Szatmár-Bereg county,J07 K05 Nagykörû
J05 K03 Nagyrév,33,19,19,86,157,37,22,.,.,25,3,96,86,182,513,174,282,96,Szabolcs-Szatmár-Bereg county,J05 K03 Nagyrév
J05 K03 Öcsöd,182,135,84,353,754,170,89,39,17,145,23,546,353,899,2610,957,290,106,Szabolcs-Szatmár-Bereg county,J05 K03 Öcsöd
J09 K07 Örményes,87,50,17,108,262,45,35,16,5,56,9,210,108,318,908,328,286,103,Szabolcs-Szatmár-Bereg county,J09 K07 Örményes
J02 K01 Pusztamonostor,113,74,28,153,368,64,57,16,7,80,13,295,153,448,1278,462,285,103,Szabolcs-Szatmár-Bereg county,J02 K01 Pusztamonostor
J07 K05 Rákócziújfalu,112,124,58,143,437,104,64,43,12,119,23,413,143,556,1726,733,310,132,Szabolcs-Szatmár-Bereg county,J07 K05 Rákócziújfalu
J07 K05 Szajol,267,186,78,383,914,158,110,38,16,164,20,695,383,1078,3131,1139,290,106,Szabolcs-Szatmár-Bereg county,J07 K05 Szajol
J07 K05 Szászberek,74,56,23,99,252,40,27,14,5,46,8,199,99,298,879,329,295,110,Szabolcs-Szatmár-Bereg county,J07 K05 Szászberek
J05 K03 Szelevény,106,32,19,100,257,52,37,16,9,62,10,219,100,319,919,343,288,108,Szabolcs-Szatmár-Bereg county,J05 K03 Szelevény
J04 K07 Tiszabõ,56,61,177,101,395,176,17,14,20,51,7,345,101,446,1847,1006,414,226,Szabolcs-Szatmár-Bereg county,J04 K07 Tiszabõ
J04 K06 Tiszabura,115,124,161,176,576,216,49,20,24,93,6,493,176,669,2407,1162,360,174,Szabolcs-Szatmár-Bereg county,J04 K06 Tiszabura
J08 K06 Tiszaderzs,58,29,29,102,218,54,32,23,8,63,4,179,102,281,839,340,299,121,Szabolcs-Szatmár-Bereg county,J08 K06 Tiszaderzs
J04 K06 Tiszagyenda,55,41,27,100,223,60,32,15,3,50,7,173,100,273,803,307,294,112,Szabolcs-Szatmár-Bereg county,J04 K06 Tiszagyenda
J08 K06 Tiszaigar,54,32,22,86,194,38,26,.,.,34,5,142,86,228,666,244,292,107,Szabolcs-Szatmár-Bereg county,J08 K06 Tiszaigar
J05 K03 Tiszainoka,21,13,14,36,84,27,10,6,.,18,.,66,36,102,313,127,307,125,Szabolcs-Szatmár-Bereg county,J05 K03 Tiszainoka
J07 K05 Tiszajenõ,108,51,33,190,382,76,48,21,9,78,11,270,190,460,1297,455,282,99,Szabolcs-Szatmár-Bereg county,J07 K05 Tiszajenõ
J05 K03 Tiszakürt,89,54,25,143,311,83,40,13,9,62,7,230,143,373,1073,389,288,104,Szabolcs-Szatmár-Bereg county,J05 K03 Tiszakürt
J08 K06 Tiszaörs,94,56,18,144,312,57,40,19,8,67,10,235,144,379,1070,379,282,100,Szabolcs-Szatmár-Bereg county,J08 K06 Tiszaörs
J09 K07 Tiszapüspöki,121,82,84,176,463,133,59,24,18,101,17,388,176,564,1793,766,318,136,Szabolcs-Szatmár-Bereg county,J09 K07 Tiszapüspöki
J04 K06 Tiszaroff,94,52,28,204,378,79,45,14,6,65,10,239,204,443,1222,401,276,91,Szabolcs-Szatmár-Bereg county,J04 K06 Tiszaroff
J05 K03 Tiszasas,79,36,16,123,254,61,30,.,.,44,8,175,123,298,816,264,274,89,Szabolcs-Szatmár-Bereg county,J05 K03 Tiszasas
J07 K05 Tiszasüly,91,43,29,178,341,98,38,13,7,58,16,221,178,399,1106,366,277,92,Szabolcs-Szatmár-Bereg county,J07 K05 Tiszasüly
J08 K06 Tiszaszentimre,157,78,52,217,504,94,64,25,11,100,11,387,217,604,1740,632,288,105,Szabolcs-Szatmár-Bereg county,J08 K06 Tiszaszentimre
J08 K06 Tiszaszõlõs,96,57,42,159,354,85,38,20,4,62,7,257,159,416,1217,447,293,107,Szabolcs-Szatmár-Bereg county,J08 K06 Tiszaszõlõs
J09 K07 Tiszatenyõ,104,73,40,136,353,77,71,32,9,112,18,329,136,465,1372,554,295,119,Szabolcs-Szatmár-Bereg county,J09 K07 Tiszatenyõ
J07 K05 Tiszavárkony,92,69,31,172,364,91,52,13,11,76,15,268,172,440,1249,445,284,101,Szabolcs-Szatmár-Bereg county,J07 K05 Tiszavárkony
J04 K06 Tomajmonostora,36,34,16,67,153,45,20,11,4,35,6,121,67,188,555,214,295,114,Szabolcs-Szatmár-Bereg county,J04 K06 Tomajmonostora
J07 K05 Tószeg,324,251,75,439,1089,188,127,67,15,209,38,859,439,1298,3778,1391,291,107,Szabolcs-Szatmár-Bereg county,J07 K05 Tószeg
J07 K05 Vezseny,39,25,15,56,135,33,22,8,6,36,.,115,56,171,512,206,299,120,Szabolcs-Szatmár-Bereg county,J07 K05 Vezseny
J07 K05 Zagyvarékas,204,158,71,355,788,205,108,61,30,199,31,632,355,987,2878,1103,292,112,Szabolcs-Szatmár-Bereg county,J07 K05 Zagyvarékas
County total,24702,16561,7262,37701,86226,17310,13304,5610,2004,20918,2793,69443,37701,107144,307907,114537,287,107,Szabolcs-Szatmár-Bereg county,County total
Towns of county right,2362,1369,349,3543,7623,1390,1371,545,97,2013,225,6093,3543,9636,26304,9045,273,94,Tolna county,Towns of county right
Other towns,6674,4316,1312,10182,22484,3809,3157,1337,290,4784,608,17086,10182,27268,76185,26433,279,97,Tolna county,Other towns
Towns together,9036,5685,1661,13725,30107,5199,4528,1882,387,6797,833,23179,13725,36904,102489,35478,278,96,Tolna county,Towns together
Villages,6743,4549,2081,9770,23143,4670,3066,1317,472,4855,799,18228,9770,27998,81513,30372,291,108,Tolna county,Villages
County total,15779,10234,3742,23495,53250,9869,7594,3199,859,11652,1632,41407,23495,64902,184002,65850,284,101,Tolna county,County total
Districts,,,,,,,,,,,,,,,,,,,Tolna county,Districts
J01 Bonyhádi,2207,1559,505,3300,7571,1068,955,422,85,1462,219,5733,3300,9033,25675,9071,284,100,Tolna county,J01 Bonyhádi
J02 Dombóvári,2290,1314,470,3369,7443,1427,1179,471,121,1771,238,5845,3369,9214,25737,9080,279,99,Tolna county,J02 Dombóvári
J03 Paksi,3408,2407,849,4976,11640,2120,1510,643,201,2354,350,9018,4976,13994,40166,14532,287,104,Tolna county,J03 Paksi
J04 Szekszárdi,4081,2597,849,5992,13519,2574,2161,931,220,3312,420,10839,5992,16831,47210,16860,280,100,Tolna county,J04 Szekszárdi
J05 Tamási,2561,1515,727,3927,8730,1887,1254,482,163,1899,278,6702,3927,10629,30302,10943,285,103,Tolna county,J05 Tamási
J06 Tolnai,1232,842,342,1931,4347,793,535,250,69,854,127,3270,1931,5201,14912,5364,287,103,Tolna county,J06 Tolnai
Statistical micro-regions,,,,,,,,,,,,,,,,,,,Tolna county,Statistical micro-regions
K01 Bonyhádi,1936,1376,446,2960,6718,942,859,375,76,1310,202,5068,2960,8028,22758,8012,283,100,Tolna county,K01 Bonyhádi
K02 Dombóvári,2290,1314,470,3369,7443,1427,1179,471,121,1771,238,5845,3369,9214,25737,9080,279,99,Tolna county,K02 Dombóvári
K03 Paksi,3259,2322,800,4762,11143,2021,1439,613,185,2237,332,8618,4762,13380,38388,13865,287,104,Tolna county,K03 Paksi
K04 Szekszárdi,5733,3707,1299,8477,19216,3592,2863,1258,314,4435,582,15174,8477,23651,66817,23950,283,101,Tolna county,K04 Szekszárdi
K05 Tamási,2561,1515,727,3927,8730,1887,1254,482,163,1899,278,6702,3927,10629,30302,10943,285,103,Tolna county,K05 Tamási
Size-groups of population,,,,,,,,,,,,,,,,,,,Tolna county,Size-groups of population
Towns,,,,,,,,,,,,,,,,,,,Tolna county,Towns
Together,9036,5685,1661,13725,30107,5199,4528,1882,387,6797,833,23179,13725,36904,102489,35478,278,96,Tolna county,Together
Villages,,,,,,,,,,,,,,,,,,,Tolna county,Villages
  199 and less,52,31,19,106,208,52,24,6,4,34,9,136,106,242,684,234,283,97,Tolna county,  199 and less
Together,6743,4549,2081,9770,23143,4670,3066,1317,472,4855,799,18228,9770,27998,81513,30372,291,108,Tolna county,Together
Total,15779,10234,3742,23495,53250,9869,7594,3199,859,11652,1632,41407,23495,64902,184002,65850,284,101,Tolna county,Total
Of which:,,,,,,,,,,,,,,,,,,,Tolna county,Of which:
Data of localities,,,,,,,,,,,,,,,,,,,Tolna county,Data of localities
County seat,,,,,,,,,,,,,,,,,,,Tolna county,County seat
J04 K04 Szekszárd,2362,1369,349,3543,7623,1390,1371,545,97,2013,225,6093,3543,9636,26304,9045,273,94,Tolna county,J04 K04 Szekszárd
Other towns,,,,,,,,,,,,,,,,,,,Tolna county,Other towns
J04 K04 Bátaszék,414,286,115,645,1460,254,216,99,27,342,47,1157,645,1802,5120,1858,284,103,Tolna county,J04 K04 Bátaszék
